#NAME?,Name,Symbol,Rank,Price Usd,Price Btc,24h Volume Usd,Market Cap Usd,Available Supply,Total Supply,Max Supply,Percent Change 1h,Percent Change 24h,Percent Change 7d,Last Updated,24h Volume Btc,Market Cap Btc
tripio,Tripio,TRIO,1328,0.0204854,0.0000024661,10926700.0,,,5000000000.0,,-0.53,2.99,23.34,1526748264,1315.40962766,
kcash,Kcash,KCASH,1329,0.155723,0.0000187467,9561130.0,,,1000000000.0,,0.44,4.63,11.77,1526748261,1151.01562716,
skrumble-network,Skrumble Network,SKM,1330,0.091936,0.0000110677,9552880.0,,,1500000000.0,,0.32,-5.23,12.7,1526748265,1150.02245178,
maggie,Maggie,MAG,1331,0.0349309,0.0000042052,7463490.0,,,3200000000.0,,1.74,-7.54,12.4,1526748262,898.491456886,
oceanchain,OceanChain,OC,1332,0.00546501,0.0000006579,6168820.0,,,,,-0.08,-0.17,5.65,1526748262,742.632745414,
coinmeet,CoinMeet,MEET,1333,0.0796069,0.0000095835,4605030.0,,,400000000.0,,0.07,4.62,1.52,1526748262,554.376051111,
atmcoin,ATMCoin,ATMC,1334,3.17442,0.0003821522,3784260.0,,,10000000000.0,,-0.0,2.75,11.17,1526748255,455.567741182,
starchain,StarChain,STC,1335,0.110577,0.0000133118,3779390.0,,,1000000000.0,,0.26,-3.46,21.56,1526748261,454.981466745,
super-bitcoin,Super Bitcoin,SBTC,1336,15.4742,0.0018628599,3750640.0,,,,21210000.0,-3.24,-0.53,8.09,1526748260,451.520401026,
acute-angle-cloud,Acute Angle Cloud,AAC,1337,0.129718,0.0000156161,3252510.0,,,1000000000.0,,-1.86,2.84,35.81,1526748261,391.553073487,
influence-chain,Influence Chain,INC,1338,0.502932,0.0000605454,3011070.0,,,1000000000.0,,0.76,0.52,,1526748265,362.487344538,
fargocoin,Fargocoin,FRGC,1339,8.9697,0.0010798164,2445240.0,,,529388114.0,,-0.01,2.21,8.87,1526748249,294.369959635,
iquant,iQuant,IQT,1340,0.0731137,0.0000088018,2418000.0,,,100000000.0,,-0.39,2.86,-7.69,1526748255,291.090675106,
nexty,Nexty,NTY,1341,0.000161601,0.0000000195,2254710.0,,,180000000000,180000000000,-0.69,1.88,-3.43,1526748265,271.43302567,
moac,MOAC,MOAC,1342,9.1082,0.0010964897,2222160.0,,,56483386.0,,0.37,0.52,10.6,1526748261,267.514497351,
realchain,RealChain,RCT,1343,0.0425894,0.0000051271,2161080.0,,,1000000000.0,,-1.72,9.36,10.7,1526748261,260.16138799,
zippie,Zippie,ZIPT,1344,0.0974313,0.0000117293,2104660.0,,,1000000000.0,2500000000.0,4.83,8.07,,1526748265,253.369272237,
molecular-future,Molecular Future,MOF,1345,0.394013,0.0000474332,1991130.0,,,100000000.0,,-0.52,3.58,4.68,1526748262,239.701975155,
lightning-bitcoin,Lightning Bitcoin,LBTC,1346,48.1289,0.0057939926,1859820.0,,,,21000000.0,-0.57,-3.62,6.43,1526748261,223.894234647,
noah-coin,Noah Coin,NOAH,1347,0.00766912,0.0000009232,1849790.0,,,91584000000.0,,-2.06,-1.81,-7.3,1526748263,222.686774154,
eosdac,eosDAC,EOSDAC,1348,0.215396,0.0000259304,1797680.0,,,1200000000.0,,-1.49,3.19,42.25,1526748264,216.413517297,
super-game-chain,Super Game Chain,SGCC,1349,0.00291943,0.0000003515,1790740.0,,,20000000000.0,,-10.63,2.19,,1526748265,215.578046129,
mytoken,MyToken,MT,1350,0.0354389,0.0000042663,1727780.0,,,4000000000.0,,-2.02,11.17,14.16,1526748265,207.998613166,
electronic-pk-chain,Electronic PK Chain,EPC,1351,0.10346,0.0000124550,1644730.0,,,500000000.0,,-1.23,35.74,66.83,1526748263,198.000647671,
chatcoin,ChatCoin,CHAT,1352,0.102222,0.0000123060,1579660.0,,,1000000000.0,,-0.18,0.6,1.93,1526748261,190.16720258,
global-social-chain,Global Social Chain,GSC,1353,0.235611,0.0000283640,1442610.0,,,1000000000.0,,-3.71,6.36,,1526748266,173.668452777,
aware,AWARE,AWR,1354,0.0340399,0.0000040979,1434490.0,,,1000000000.0,,-0.7,2.75,0.62,1526748261,172.690927433,
monero-classic,Monero Classic,XMC,1355,8.0051,0.0009636931,1386500.0,,,16016864.0,18400000.0,-0.58,-5.82,-6.58,1526748264,166.913656342,
weth,WETH,WETH,1356,702.556,0.08457713,1382400.0,,,,,0.34,4.33,5.68,1526748261,166.420078274,
united-bitcoin,United Bitcoin,UBTC,1357,12.2763,0.0014778811,1300330.0,,,21000000.0,21000000.0,-3.68,0.14,-12.97,1526748259,156.540089976,
loopring-neo,Loopring [NEO],LRN,1358,1.72628,0.000207818,1282520.0,,,139507605.0,,-0.17,1.46,-0.99,1526748265,154.396035003,
nper,NPER,NPER,1359,0.290059,0.0000349187,1187360.0,,,250000000.0,,-0.54,13.85,,1526748266,142.940208434,
lightchain,LightChain,LIGHT,1360,0.00173764,0.0000002092,1151550.0,,,210000000000,,-4.22,-5.25,8.62,1526748262,138.629225359,
switcheo,Switcheo,SWTH,1361,0.0556498,0.0000066994,1129820.0,,,1000000000.0,,-2.15,3.67,-6.38,1526748264,136.0132616,
policypal-network,PolicyPal Network,PAL,1362,0.0488495,0.0000058807,1054360.0,,,1000000000.0,,-2.49,10.82,33.67,1526748265,126.929017455,
valuechain,ValueChain,VLC,1363,0.0800815,0.0000096406,1047900.0,,,300000000.0,,0.44,2.56,-2.99,1526748263,126.151331036,
ofcoin,OFCOIN,OF,1364,0.00141939,0.0000001709,991788.0,,,51200000000.0,,-0.38,-2.69,5.62,1526748261,119.396293831,
bitcoinx,BitcoinX,BCX,1365,0.0193765,0.0000023326,985099.0,,,167361683927,210000000000,-2.01,-8.81,6.47,1526748259,118.591039271,
freyrchain,Freyrchain,FREC,1366,0.0188736,0.0000022721,983593.0,,,10000000000.0,,-0.79,2.58,0.89,1526748266,118.40973962,
topchain,TopChain,TOPC,1367,0.0396425,0.0000047724,915156.0,,,2100000000.0,,-0.8,0.15,7.7,1526748261,110.170958589,
aston,Aston,ATX,1368,0.175727,0.0000211549,815262.0,,,1000000000.0,,-0.69,0.71,-26.33,1526748265,98.1452299291,
dragon-coins,Dragon Coins,DRG,1369,0.539595,0.0000649591,742904.0,,,500000000.0,,-2.76,-0.99,-6.98,1526748263,89.4344197268,
halalchain,HalalChain,HLC,1370,0.18048,0.0000217271,720398.0,,,1000000000.0,,0.28,1.83,24.41,1526748262,86.7250372892,
tezos,Tezos (Pre-Launch),XTZ,1371,4.75974,0.0005730008,615832.0,,,,,-0.41,5.06,25.01,1526748256,74.136870402,
exchange-union,Exchange Union,XUC,1372,6.10851,0.0007353723,589439.0,,,3000000000.0,,-0.47,-0.17,-1.14,1526748257,70.9595518793,
read,Read,READ,1373,0.0214106,0.0000025775,520527.0,,,2100000000.0,,0.43,0.22,0.08,1526748261,62.6635880236,
insurchain,InsurChain,INSUR,1374,0.00199517,0.0000002402,502642.0,,,20000000000.0,,-0.09,3.96,,1526748265,60.510504184,
unlimitedip,UnlimitedIP,UIP,1375,0.0337536,0.0000040634,494756.0,,,3000000000.0,,-0.6,1.67,-9.72,1526748262,59.5611489053,
gems-protocol,Gems ,GEM,1376,0.0162046,0.0000019508,486247.0,,,8000000000.0,,-0.95,-16.53,-1.25,1526748263,58.5367938373,
dignity,Dignity,DIG,1377,0.139377,0.0000167789,472700.0,,,3000000000.0,,2.03,0.29,-20.85,1526748265,56.9059396703,
plancoin,Plancoin,PLAN,1378,0.223934,0.0000269583,470000.0,,,4613106.0,,-0.44,10.04,9.8,1526748265,56.5809004549,
show,Show,SHOW,1379,0.0054392,0.0000006548,451453.0,,,10000000000.0,,0.42,5.45,11.97,1526748260,54.3481218151,
crowd-machine,Crowd Machine,CMCT,1380,0.0490571,0.0000059057,414937.0,,,2000000000.0,,-3.2,7.66,-10.38,1526748265,49.9521470044,
filecoin,Filecoin [Futures],FIL,1381,10.767,0.0012961842,405104.0,,,,,0.84,-1.97,-13.45,1526748259,48.7684023359,
stockchain,StockChain,SCC,1382,0.00447002,0.0000005381,379742.0,,,10000000000.0,,0.22,-17.59,-43.28,1526748264,45.7152006395,
key,KEY,KEY,1383,0.0113497,0.0000013663,363759.0,,,100000000000,,-0.64,5.66,24.0,1526748265,43.7910888693,
ipchain,IPChain,IPC,1384,0.794051,0.0000955917,307505.0,,,96000000.0,,1.51,-3.87,-15.2,1526748262,37.0189570094,
cybereits,Cybereits,CRE,1385,0.0285183,0.0000034332,292249.0,,,1000000000.0,,0.02,9.7,5.32,1526748265,35.1823650576,
verime,VeriME,VME,1386,0.0498687,0.0000060034,275598.0,,,400000000.0,,-0.73,-9.66,-11.66,1526748265,33.1778361778,
fuzex,FuzeX,FXT,1387,0.0748144,0.0000090065,275062.0,,,1087156610.0,,-0.05,-2.88,-7.54,1526748265,33.1133098743,
bigone-token,BigONE Token,BIG,1388,1.52207,0.0001832342,268464.0,,,200000000.0,200000000.0,1.01,-14.02,23.16,1526748260,32.3190103399,
pressone,PressOne,PRS,1389,0.232009,0.0000279304,267582.0,,,,,-4.25,9.46,1.1,1526748261,32.2128308628,
rublix,Rublix,RBLX,1390,0.388017,0.0000467114,261200.0,,,100000000.0,,-1.85,11.2,10.8,1526748265,31.4445344656,
fairgame,FairGame,FAIR,1391,0.0330737,0.0000039816,245214.0,,,1200000000.0,,-4.35,-2.11,-10.63,1526748261,29.5200615408,
bezant,Bezant,BZNT,1392,0.168593,0.0000202961,213233.0,,,1000000000.0,,-0.27,1.45,-11.65,1526748265,25.670032227,
belugapay,BelugaPay,BBI,1393,0.277683,0.0000334288,207162.0,,,90000000.0,,-0.48,3.26,4.02,1526748264,24.939175532,
sakura-bloom,Sakura Bloom,SKB,1394,0.00573292,0.0000006902,187085.0,,,6000000000.0,,-2.49,2.8,,1526748265,22.5222080034,
aidos-kuneen,Aidos Kuneen,ADK,1395,16.6172,0.0020004599,183349.0,,,25000000.0,,1.34,-4.0,-16.5,1526748251,22.0724500373,
starcointv,StarCoin,KST,1396,0.0314416,0.0000037851,182201.0,,,877631077.0,,3.03,7.31,,1526748264,21.9342481783,
consensus,Consensus,SEN,1397,0.0332256,0.0000039999,165249.0,,,1650000000.0,,-1.94,4.28,17.57,1526748264,19.8934834453,
friends,Friendz,FDZ,1398,0.0278845,0.0000033569,139539.0,,,1142645649.0,,-1.42,-2.26,13.71,1526748264,16.7983878055,
curriculum-vitae,Curriculum Vitae,CVH,1399,0.018194,0.0000021903,132017.0,,,1900000000.0,,-0.69,-6.92,-1.27,1526748264,15.8928526284,
fitrova,Fitrova,FRV,1400,0.00756329,0.0000009105,130560.0,,,7588648240.0,,0.25,-1.77,65.03,1526748265,15.717451837,
transcodium,Transcodium,TNS,1401,0.0915766,0.0000110244,129488.0,,,88600000.0,,-0.1,-1.14,-16.45,1526748265,15.58839923,
infinity-economics,Infinity Economics,XIN,1402,0.00875604,0.0000010541,128005.0,,,9000000000.0,,0.43,5.88,-2.62,1526748256,15.4098684313,
etherecash,Etherecash,ECH,1403,0.110588,0.0000133131,125842.0,,,,,-0.07,-0.59,-19.3,1526748262,15.1494759044,
investdigital,InvestDigital,IDT,1404,0.0452887,0.0000054521,122843.0,,,800000000.0,,-0.32,6.88,-11.86,1526748261,14.7884416055,
content-neutrality-network,Content Neutrality Network,CNN,1405,0.00201426,0.0000002425,122555.0,,,100000000000,,1.6,1.98,,1526748266,14.7537707559,
qube,Qube,QUBE,1406,0.0344101,0.0000041425,108158.0,,,1000000000.0,,-1.28,7.26,2.98,1526748262,13.0205894285,
monero-original,Monero Original,XMO,1407,7.95217,0.0009573211,97024.8,,,16049585.0,,-0.28,-4.5,-4.92,1526748264,11.6803203201,
jingtum-tech,Jingtum Tech,SWTC,1408,0.00650472,0.0000007831,94399.1,,,599999999999,100000000000,-8.38,-11.27,16.17,1526748261,11.3642257024,
vipstar-coin,Vipstar Coin,VIPS,1409,0.000498787,0.0000000600,90926.3,,,60078425394.0,,-7.75,1.08,-8.01,1526748265,10.9461530405,
terranova,TerraNova,TER,1410,6.09296,0.0007335003,87270.9,,,1043132.0,,-3.18,-10.59,-25.29,1526748253,10.5060980968,
b2bcoin,B2Bcoin,BBC,1411,0.0362549,0.0000043645,83804.3,,,393192965.0,,2.86,5.64,25.24,1526748265,10.0887718213,
animation-vision-cash,Animation Vision Cash,AVH,1412,0.0110351,0.0000013285,75528.0,,,10000000000.0,,-1.02,2.49,75.38,1526748263,9.0924303182,
comsa-eth,COMSA [ETH],CMS,1413,0.519505,0.0000625406,72977.2,,,219042298.0,,0.97,4.13,3.67,1526748259,8.7853525291,
belacoin,Bela,BELA,1414,0.0689613,0.0000083019,69727.2,,,41120107.0,,-0.07,-22.74,-44.32,1526748242,8.3941016217,
sphre-air,Sphre AIR ,XID,1415,0.112974,0.0000136004,65977.8,,,30820620.0,,-0.42,2.14,-1.72,1526748253,7.9427304979,
brahmaos,BrahmaOS,BRM,1416,0.0632222,0.0000076110,63165.6,,,3000000000.0,,8.26,30.7,26.38,1526748264,7.6041840974,
gamechain,GameChain System,GCS,1417,0.00711567,0.0000008566,61221.0,,,2100000000.0,,-3.89,-18.38,8.34,1526748260,7.3700836314,
arbitracoin,Arbitracoin,ATC,1418,0.0396319,0.0000047711,58088.3,,,131901470.0,,-0.06,5.73,-57.8,1526748265,6.9929538721,
comsa-xem,COMSA [XEM],CMS,1419,0.51662,0.0000621932,55914.1,,,,,-0.16,3.53,2.19,1526748260,6.7312130343,
bitcoin-interest,Bitcoin Interest,BCI,1420,6.22995,0.0007499919,55166.4,,,18252142.0,23000000.0,3.22,-12.54,-16.5,1526748265,6.6412012486,
minex,Minex,MINEX,1421,0.0128102,0.0000015422,50714.7,,,30000000.0,,0.99,-13.26,-15.91,1526748254,6.1052838134,
pixie-coin,Pixie Coin,PXC,1422,0.00412166,0.0000004962,46700.5,,,10000000000.0,,2.35,7.67,4.01,1526748264,5.6220347696,
blockcdn,BlockCDN,BCDN,1423,0.0286431,0.0000034482,46419.3,,,1000000000.0,,-1.69,1.35,-16.9,1526748259,5.5881825372,
snipcoin,SnipCoin,SNIP,1424,0.000660321,0.0000000795,43299.9,,,10000000000.0,,-0.69,1.57,-28.22,1526748264,5.212653897,
segwit2x,SegWit2x,B2X,1425,0.765328,0.0000921339,40395.6,,,16879800.0,21000000.0,0.34,2.4,-4.26,1526748257,4.8630200477,
ac3,AC3,AC3,1426,0.346846,0.0000417550,32512.4,,,80123968.0,,-1.8,1.38,-9.64,1526748265,3.9140018467,
tokendesk,TokenDesk,TDS,1427,0.137901,0.0000166012,32180.5,,,14683321.0,,0.16,-4.45,-33.28,1526748264,3.8740461002,
golos-gold,Golos Gold,GBG,1428,0.0731428,0.0000088053,31623.8,,,,,-4.03,-8.41,1.37,1526748249,3.8070278294,
w3coin,W3Coin,W3C,1429,0.000553403,0.0000000666,29967.2,,,,,3.86,3.44,152.61,1526748263,3.607598213,
cfun,CFun,CFUN,1430,0.00895717,0.0000010783,26204.9,,,900000000.0,,-1.87,2.95,-7.68,1526748261,3.1546741241,
candy,Candy,CANDY,1431,0.000280988,0.0000000338,24289.3,,,1000000000000,,-0.69,-7.78,-7.36,1526748262,2.92406482,
wearesatoshi,WeAreSatoshi,WSX,1432,0.0190267,0.0000022905,19179.0,,,,,-2.3,-13.86,450.74,1526748244,2.3088618932,
bt2-cst,BT2 [CST],BT2,1433,29.08,0.0035007927,15953.7,,,,,-0.07,,-27.64,1526748258,1.9205844927,
decentralized-machine-learning,Decentralized Machine Learning,DML,1434,0.0702399,0.0000084558,15720.6,,,272937007.0,,2.69,-4.93,-44.88,1526748265,1.8925227738,
animecoin,Animecoin,ANI,1435,0.0130445,0.0000015704,15578.2,,,,,-0.07,-6.58,1.86,1526748242,1.8753799648,
utrum,Utrum,OOT,1436,0.0913528,0.0000109975,14914.8,,,216000054.0,,-1.76,-1.73,1.14,1526748265,1.7955166258,
bitcoin-god,Bitcoin God,GOD,1437,34.2096,0.0041183191,14299.2,,,,21000000.0,0.18,-0.51,-1.12,1526748262,1.7214076846,
embercoin,EmberCoin,EMB,1438,0.0000005975,0.00000000007,13945.3,,,861773921917,,-0.23,-11.3,-19.01,1526748253,1.6788034705,
royalties,Royalties,XRY,1439,0.000163464,0.0000000197,13064.6,,,18446748239.0,,-0.07,83.65,87.35,1526748254,1.5727804938,
amon,Amon,AMN,1440,0.0219998,0.0000026484,12287.6,,,1666666667.0,,-1.78,-3.52,-7.1,1526748265,1.4792414307,
cropcoin,Cropcoin,CROP,1441,0.0763688,0.0000091936,10317.3,,,15440900.0,,-1.23,-16.23,-57.09,1526748265,1.2420470729,
win-coin,WINCOIN,WC,1442,0.398182,0.0000479351,9631.39,,,451276343.0,,-0.14,1.07,26.2,1526748258,1.1594738699,
lendroid-support-token,Lendroid Support Token,LST,1443,0.00675167,0.0000008128,9367.79,,,1210071487.0,,-1.63,10.42,1.09,1526748264,1.1277404116,
swisscoin,Swisscoin,SIC,1444,0.000498515,0.0000000600,8692.56,,,10200000000.0,,-0.06,2.39,-8.59,1526748256,1.0464529193,
digix-gold-token,Digix Gold Token,DGX,1445,45.3911,0.0054644028,8664.17,,,32300.0,,-0.73,6.78,,1526748266,1.0430351921,
fidelium,Fidelium,FID,1446,0.207295,0.0000249552,8458.47,,,300000000.0,,1.97,-5.19,14.0,1526748264,1.0182720193,
zsecoin,ZSEcoin,ZSE,1447,0.0136245,0.0000016402,8365.8,,,7100964.0,,11.47,-2.22,10.97,1526748250,1.0071159511,
hyper-pay,Hyper Pay,HPY,1448,0.0191917,0.0000023104,7907.47,,,2650000000.0,,0.01,-2.0,1.31,1526748260,0.9519399424,
betterbetting,BetterBetting,BETR,1449,0.0685379,0.0000082509,7458.36,,,200585763.0,,-0.37,7.21,3.2,1526748265,0.8978738824,
infinitecoin,Infinitecoin,IFC,1450,0.0000830858,0.0000000100,7411.07,,,90596274910.0,,-0.08,4.13,-4.33,1526748241,0.8921808807,
indicoin,Indicoin,INDI,1451,0.0182789,0.0000022005,7395.89,,,360000000.0,,9.9,-3.01,34.7,1526748263,0.890353438,
uttoken,United Traders Token,UTT,1452,0.332841,0.0000400690,5692.98,,,69403131.0,,-0.13,-0.98,-0.13,1526748261,0.6853487972,
xtd-coin,XTD Coin,XTD,1453,0.0000830858,0.0000000100,4656.96,,,,,-0.07,2.39,-1.73,1526748254,0.5606276387,
president-johnson,President Johnson,GARY,1454,0.0496023,0.0000059714,4349.98,,,57968072167.0,,0.77,-0.99,-19.64,1526748248,0.5236718837,
first-bitcoin-capital,First Bitcoin Capital,BITCF,1455,0.116154,0.0000139832,4348.05,,,3415923.0,,-0.21,1.95,-37.04,1526748253,0.5234395409,
president-trump,President Trump,PRES,1456,0.0114655,0.0000013803,4277.91,,,57968072167.0,,-0.07,3.84,-13.92,1526748248,0.5149957444,
smoke,Smoke,SMOKE,1457,0.0699588,0.0000084220,3770.26,,,13379987.0,420000000.0,0.91,22.95,6.22,1526748254,0.4538823527,
blakestar,ERA,ERA,1458,0.0405722,0.0000048843,3744.44,,,6022910.0,240000000.0,0.88,-2.19,-1.77,1526748253,0.4507740147,
titanium-blockchain,Titanium Blockchain,BAR,1459,0.00535811,0.0000006450,3693.95,,,60000000.0,,4.28,8.59,-17.77,1526748262,0.4446957814,
cryptopiafeeshares,CryptopiaFeeShares,CEFS,1460,1520.56,0.1830524553,3630.33,,,6300.0,,-0.06,2.09,-5.79,1526748260,0.4370368944,
msd,MSD,MSD,1461,0.0170413,0.0000020515,3354.14,,,6088400259.0,30000000000.0,1.57,3.29,0.29,1526748256,0.4037877903,
wa-space,WA Space,WA,1462,0.0148724,0.0000017904,3349.74,,,,,-0.09,-15.58,33.05,1526748249,0.4032580968,
budbo,Budbo,BUBO,1463,0.0314648,0.0000037879,3305.73,,,200000000.0,,-2.26,8.76,-15.33,1526748265,0.3979599576,
teslacoilcoin,TeslaCoilCoin,TESLA,1464,3.04734,0.0003668537,3272.85,,,100000000.0,,-0.07,4.16,177.06,1526748247,0.3940017022,
sjwcoin,SJWCoin,SJW,1465,0.000498515,0.0000000600,2895.12,,,,,-0.07,-18.38,-1.73,1526748245,0.348528716,
sigmacoin,SIGMAcoin,SIGMA,1466,0.0140494,0.0000016913,2381.95,,,,,-0.69,3.74,3.56,1526748254,0.2867507997,
acchain,ACChain,ACC,1467,0.195501,0.0000235354,2319.08,,,,,-0.07,-10.87,-21.31,1526748262,0.2791822013,
numuscash,NumusCash,NUMUS,1468,0.000166172,0.0000000200,2266.58,,,,,-0.07,2.39,-1.73,1526748260,0.2728619944,
corion,CORION,COR,1469,0.12546,0.0000151035,2176.1,,,9136859.0,,-0.07,2.97,-0.98,1526748256,0.2619695691,
bank-coin,Bank Coin,BANK,1470,0.047442,0.0000057113,2108.99,,,21000000.0,,-0.07,-30.91,,1526748265,0.2538905388,
etherdelta-token,EtherDelta Token,EDT,1471,0.00393453,0.0000004737,2002.04,,,1500000000.0,,-0.69,-3.16,-17.63,1526748261,0.2410153744,
internet-of-things,Internet of Things,XOT,1472,498.515,0.0600136757,1974.1,,,21000000.0,21000000.0,-0.09,2.38,-50.72,1526748251,0.2376518204,
strikebitclub,StrikeBitClub,SBC,1473,0.00224332,0.0000002701,1969.94,,,195247235.0,,-0.07,-2.34,-19.38,1526748259,0.2371510192,
phi-token,PHI Token,PHI,1474,0.219272,0.0000263970,1704.29,,,14109443.0,,-0.85,-11.91,1.55,1526748265,0.205170772,
hodl-bucks,HODL Bucks,HDLB,1475,0.0607358,0.0000073117,1562.4,,,,2000000.0,-0.09,0.06,-13.65,1526748257,0.1880893593,
dutch-coin,Dutch Coin,DUTCH,1476,0.000498515,0.0000000600,1434.99,,,,,-0.07,,-13.65,1526748257,0.1727511199,
clubcoin,ClubCoin,CLUB,1477,0.498266,0.0000599837,1364.76,,,99513446.0,160000000.0,-1.9,10.69,16.78,1526748246,0.1642964887,
bubble,Bubble,BUB,1478,0.0100534,0.0000012103,1321.61,,,768753.0,,-0.09,36.13,-0.86,1526748247,0.1591018805,
harvest-masternode-coin,Harvest Masternode Coin,HC,1479,0.0843321,0.0000101523,1295.28,,,2553737.0,10000000.0,-5.3,-9.23,-24.37,1526748262,0.1559321463,
donationcoin,Donationcoin,DON,1480,0.00149555,0.0000001800,1265.05,,,,,-5.33,15.19,44.9,1526748243,0.1522929109,
zengold,ZenGold,ZENGOLD,1481,0.0170881,0.0000020571,1200.29,,,,,-0.24,-0.4,-18.01,1526748251,0.1444967851,
anryze,ANRYZE,RYZ,1482,0.00697921,0.0000008402,1080.86,,,112500000.0,,-0.09,4.73,0.81,1526748259,0.1301192172,
ea-coin,EA Coin,EAG,1483,0.0216854,0.0000026106,1020.72,,,75206327.0,100000000.0,-3.96,5.06,-16.07,1526748258,0.1228792696,
pabyosi-coin-special,Pabyosi Coin (Special),PCS,1484,0.0664687,0.0000080018,991.65,,,30993751760.0,,-0.07,2.39,-5.92,1526748249,0.1193796807,
namocoin,NamoCoin,NAMO,1485,0.000249258,0.0000000300,947.812,,,560211620.0,1200000000.0,-0.09,53.59,43.93,1526748255,0.1141022477,
t-coin,T-coin,TCOIN,1486,0.0000830858,0.0000000100,928.132,,,,,-0.07,-48.8,-34.24,1526748249,0.111733073,
btcmoon,BTCMoon,BTCM,1487,0.00439339,0.0000005289,852.63,,,21000000.0,,-0.07,17.7,-9.36,1526748257,0.1026437727,
ox-fina,OX Fina,OX,1488,0.000581601,0.0000000700,840.042,,,501237839.0,501237838.0,-0.07,2.39,-10.85,1526748255,0.1011283676,
atmos,Atmos,ATMOS,1489,0.061982,0.0000074617,816.581,,,110478448.0,,-0.06,-4.52,-9.15,1526748250,0.0983040176,
altcommunity-coin,SONO,SONO,1490,0.905636,0.0001090249,655.166,,,473808.0,,-1.87,-1.11,27.51,1526748258,0.0788720898,
india-coin,India Coin,INDIA,1491,0.000166172,0.0000000200,648.528,,,30000000.0,,-0.07,-16.25,-63.51,1526748255,0.0780729749,
storjcoin-x,Storjcoin X,SJCX,1492,0.822474,0.0000990134,648.11,,,500000000.0,,0.0,14.12,15.63,1526748244,0.078022654,
blazercoin,BlazerCoin,BLAZR,1493,0.00257566,0.0000003101,608.123,,,,,-0.09,-2.32,-31.18,1526748251,0.0732088232,
encryptotel-eth,EncryptoTel [ETH],ETT,1494,0.0478135,0.0000057560,583.464,,,77663987.0,,-0.09,-2.9,23.38,1526748256,0.0702402521,
macro1,Macro,MCR,1495,0.220759,0.0000265760,535.058,,,2500000.0,,-0.09,0.86,-61.57,1526748258,0.0644129009,
shacoin,SHACoin,SHA,1496,0.000913944,0.0000001100,527.182,,,,,-0.07,2.39,-1.73,1526748243,0.0634647495,
edrcoin,EDRCoin,EDRC,1497,0.0720621,0.0000086752,496.103,,,3407292.0,,-0.06,2.56,-14.61,1526748247,0.0597233074,
bitbase,Bitbase,BTBc,1498,0.00099703,0.0000001200,450.449,,,20257950.0,100000000.0,-12.25,-11.87,-10.14,1526748257,0.0542272554,
neo-gold,NEO GOLD,NEOG,1499,0.00191097,0.0000002301,422.907,,,75000000.0,,-0.09,17.75,-11.9,1526748258,0.0509116146,
cryptcoin,CryptCoin,CRYPT,1500,0.0780176,0.0000093921,416.842,,,6070409.0,,-20.95,-7.55,-15.58,1526748243,0.0501814802,
cloud,Cloud,CLD,1501,0.0299941,0.0000036108,389.637,,,60000000.0,,0.02,-14.91,-11.99,1526748261,0.0469064092,
sparks,Sparks,SPK,1502,0.0988781,0.0000119034,366.324,,,1041938.0,,-7.65,-7.23,7.2,1526748261,0.0440998761,
betacoin,BetaCoin,BET,1503,0.00307418,0.0000003701,356.641,,,,,-0.09,-8.35,-13.43,1526748243,0.0429341892,
huncoin,Huncoin,HNC,1504,0.000664687,0.0000000800,328.125,,,43227553.0,,-11.17,-25.54,-19.03,1526748252,0.0395012935,
rabbitcoin,RabbitCoin,RBBT,1505,0.0000093931,0.0000000011,312.582,,,130615575432,,1.98,-83.57,-46.93,1526748244,0.0376301511,
ur,UR,UR,1506,0.00099703,0.0000001200,297.704,,,,,-0.07,-0.31,-3.3,1526748250,0.0358390647,
davorcoin,DavorCoin,DAV,1507,0.00324035,0.0000003901,294.709,,,10438849.0,,-0.09,-16.81,50.16,1526748260,0.0354785119,
marxcoin,MarxCoin,MARX,1508,0.00250124,0.0000003011,294.413,,,49312080.0,,-0.07,-5.08,-14.92,1526748250,0.035442878,
dynamiccoin,DynamicCoin,DMC,1509,0.000914783,0.0000001101,289.169,,,10541442931.0,,-0.08,-5.77,-10.02,1526748249,0.0348115796,
turbocoin,TurboCoin,TURBO,1510,0.0000830858,0.0000000100,283.599,,,,,-0.07,2.39,-1.73,1526748252,0.0341410357,
gold-reward-token,GOLD Reward Token,GRX,1511,0.00802654,0.0000009663,273.764,,,20000000.0,,0.86,0.97,-1.27,1526748259,0.0329570503,
bastonet,Bastonet,BSN,1512,0.00182789,0.0000002201,238.384,,,50000000.0,,-0.07,-6.77,-21.27,1526748256,0.0286978327,
halloween-coin,Halloween Coin,HALLO,1513,0.00026173,0.0000000315,212.453,,,264678458.0,1500000000.0,-0.09,-5.93,-27.73,1526748252,0.025576132,
